date,weight_SPY,weight_TLT,weight_GLD,weight_USO,weight_UUP,gross_return,net_return,turnover
2023-07-10,3.0805375418093584e-16,3.150008066193106e-16,0.0,0.5999999999999998,0.3999999999999996,-0.0038164406433985405,-0.0038164406433985405,0.0
2023-07-11,0.329472694189455,0.0,0.5412628356553222,0.12926447015522297,1.7090411373548382e-17,0.007065472065865391,0.006630104300943003,0.8707355298447768
2023-07-12,0.27073552984477717,0.0,0.5999999999999999,0.129264470155223,0.0,0.011923081876171394,0.011893713293999056,0.05873716434467779
2023-07-13,0.0,6.2581713270378265e-18,0.6,2.2009597656225935e-16,0.39999999999999986,-0.0023089385645659937,-0.002508938564565994,0.3999999999999999
2023-07-14,0.3378455922917654,2.398034600966855e-19,0.23198897935357093,0.4301654283546636,0.0,-0.011036030416005699,-0.011420035926328913,0.7680110206464289
2023-07-17,0.4000000000000001,2.1085054398709246e-16,0.5999999999999998,0.0,0.0,0.0018187918092921417,0.00160370909511481,0.43016542835466365
2023-07-18,0.4000000000000001,9.174692565233074e-19,0.5029493729851326,0.09705062701486726,0.0,0.010745716573227666,0.010697191259720231,0.09705062701486729
2023-07-19,0.0,0.057058840336500084,0.6000000000000001,0.34294115966349986,0.0,-0.000619895366051476,-0.000819895366051476,0.4000000000000001
2023-07-20,4.824575826588231e-19,0.0,0.6,0.4,2.6434674542557016e-19,-0.0009106847091580493,-0.0009392141293262993,0.057058840336500175
2023-07-21,0.0,0.5999999999999998,0.39999999999999997,1.6533310230935384e-16,0.0,-0.0010487822282424708,-0.0013487822282424707,0.5999999999999999
2023-07-24,1.3032906652549454e-19,2.769904084669376e-16,0.3999999999999998,0.6,0.0,0.013072202351682582,0.012772202351682582,0.5999999999999998
2023-07-25,2.5611368053420692e-17,1.1733580245606236e-17,0.0,0.6,0.40000000000000013,0.0035616671711875096,0.0033616671711875095,0.40000000000000013
2023-07-26,0.0,4.589752862635498e-18,0.39999999999999925,0.6,7.632783294297951e-16,-0.002264205374908796,-0.0024642053749087955,0.39999999999999936
2023-07-27,0.0,4.589752862635498e-18,0.39999999999999925,0.6,7.632783294297951e-16,0.00025353422951452514,0.00025353422951452514,0.0
2023-07-28,0.0,0.6,8.553737846636983e-16,5.8723753147045714e-18,0.39999999999999925,0.002514291659581288,0.002014291659581289,0.9999999999999984
2023-07-31,2.777331253187196e-17,0.4000000000000003,0.5999999999999996,5.3794164671524054e-17,0.0,0.002578620886762418,0.0022786208867624186,0.5999999999999989
2023-08-01,1.353688832077197e-18,2.7755575615628914e-17,0.6,0.4,8.7263973113347e-19,-0.007366814268278099,-0.007566814268278099,0.40000000000000024
2023-08-02,2.3984300419014473e-19,1.0023291904662279e-18,0.40000000000000013,0.6,7.225918445035008e-19,-0.014077258540780657,-0.014177258540780656,0.1999999999999999
2023-08-03,1.1792584646112435e-19,0.3916701346998905,0.40000000000000013,0.2083298653001093,1.6265897499679396e-19,-0.0043319843564815575,-0.004527819423831503,0.39167013469989054
2023-08-04,0.004394669556607575,0.0,0.0,0.5999999999999998,0.3956053304433926,0.0033642495627088285,0.002968414495358883,0.7916701346998906
2023-08-07,0.5487753068785027,0.0,0.0,0.0,0.4512246931214974,0.005109001659105172,0.004809001659105172,0.5999999999999998
2023-08-08,0.0,5.3541136565087244e-17,0.0,0.6000000000000009,0.39999999999999913,0.003787487827473823,0.0034874878274738226,0.600000000000001
2023-08-09,0.0,0.6,0.40000000000000013,0.0,8.326672684688674e-17,0.0011994045694159621,0.0006994045694159621,1.0
2023-08-10,0.1889086527922982,0.21109134720770173,1.8691948809768262e-16,7.252345583309797e-18,0.5999999999999999,-0.0023531601177997955,-0.0027476144441959446,0.7889086527922982
2023-08-11,0.0,0.5999999999999999,0.4000000000000001,0.0,0.0,-0.0013807391156423373,-0.0017751934420384863,0.788908652792298
2023-08-14,0.0,0.6,0.0,0.0,0.4000000000000001,7.879894190256954e-05,-0.00012120105809743055,0.40000000000000013
2023-08-15,0.0,0.6,0.0,0.0,0.4000000000000001,-0.003517583749602737,-0.003517583749602737,0.0
2023-08-16,0.0,0.374508541777801,0.6,2.205802835254613e-18,0.02549145822219899,-0.0063247963519387895,-0.006624796351938789,0.6
2023-08-17,1.4355630447557872e-18,0.5999999999999999,0.40000000000000013,0.0,1.6853278875667354e-17,-0.0031725172568184854,-0.0032852629859295847,0.22549145822219882
2023-08-18,0.4,0.0,0.0,0.0,0.6,0.0006099247119305761,0.00010992471193057608,1.0
2023-08-21,0.0,0.0,0.40000000000000013,1.5580448413697418e-18,0.5999999999999999,0.00046937163748603846,0.00026937163748603837,0.40000000000000013
2023-08-22,0.0,0.0,0.40000000000000013,1.5580448413697418e-18,0.5999999999999999,0.0027475173950178176,0.0027475173950178176,0.0
2023-08-23,5.760225759889269e-19,8.338212230307617e-18,0.5999999999999999,0.23856284869228345,0.16143715130771674,0.002502524489324306,0.0022832430649781642,0.4385628486922831
2023-08-24,0.0,0.3999999999999998,0.5999999999999999,4.0435725385282065e-16,0.0,-0.00277256679662745,-0.00297256679662745,0.3999999999999998
2023-08-25,1.3203039611256871e-17,0.6,0.06214448063288103,5.2522013527172906e-18,0.33785551936711894,0.002345685613331988,0.0020767578536484287,0.5378555193671192
2023-08-28,7.325534619562223e-18,0.4,4.626400754753589e-17,0.0,0.5999999999999999,-0.0006139583989447136,-0.000745030639261154,0.2621444806328809
2023-08-29,3.925805334096374e-18,0.6,0.33077773459523196,0.0,0.06922226540476815,0.009080177575437403,0.008814788708139787,0.5307777345952318
2023-08-30,3.966646748478821e-18,0.4341895093295678,0.0,0.5658104906704323,0.0,0.0021730660478063617,0.0018901608024711456,0.5658104906704323
2023-08-31,0.5658104906704318,0.43418950932956735,4.0379823131059373e-17,9.560623304833782e-16,3.464741789423271e-17,0.0011125972332634993,0.0008296919879282835,0.5658104906704318
2023-09-01,0.0,0.39999999999999997,0.0,0.6000000000000001,0.0,0.008636797925422537,0.008336797925422537,0.5999999999999992
2023-09-05,1.192410391642508e-16,0.5999999999999998,0.0,2.929153339568837e-16,0.39999999999999974,-0.006349551507740675,-0.006649551507740675,0.5999999999999996
2023-09-06,1.192410391642508e-16,0.5999999999999998,0.0,2.929153339568837e-16,0.39999999999999974,0.0016127037315350823,0.0016127037315350823,0.0
2023-09-07,0.39999999999999947,1.4799229030214622e-16,0.0,1.6187007810996068e-16,0.6000000000000002,0.00020888195667878714,-9.111804332121272e-05,0.5999999999999998
2023-09-08,0.5999999999999996,0.2860343206237645,0.11396567937623586,1.620997139664897e-17,0.0,0.0020373016025335947,0.0017373016025335945,0.6000000000000003
2023-09-11,0.5999999999999999,0.027384518873686828,1.1931635261413772e-16,0.0,0.37261548112631315,0.001969978906099307,0.0017836711655361502,0.3726154811263134
2023-09-12,1.7701824532690816e-16,0.4000000000000001,0.0,0.5999999999999996,1.5683113527844218e-16,0.012487740470521294,0.012001432729958138,0.9726154811263128
2023-09-13,9.81568392582141e-18,2.7755575615628914e-16,0.0,0.6,0.39999999999999963,0.00012307805759963455,-7.69219424003654e-05,0.3999999999999999
2023-09-14,9.81568392582141e-18,2.7755575615628914e-16,0.0,0.6,0.39999999999999963,0.013304085283831264,0.013304085283831264,0.0
2023-09-15,4.183858537028891e-18,0.0,1.0134893171669499e-17,0.44301079939137106,0.556989200608629,0.0005500153143268814,0.0004715207140225668,0.1569892006086293
2023-09-18,0.6,1.1990895777916328e-18,4.875741156794915e-18,0.0,0.4000000000000001,-0.00032795203888071896,-0.0006279520388807189,0.6
2023-09-19,0.4,1.6851452714788623e-18,1.8345790584175086e-18,0.6,2.0102680649637193e-17,-0.00046121901383342493,-0.0007612190138334249,0.6
2023-09-20,0.0,0.0,1.1391014840847723e-17,0.6,0.40000000000000013,-0.00933178185845076,-0.00953178185845076,0.4000000000000001
2023-09-21,0.5999999999999994,3.2960000026449147e-18,0.0,1.4120651634280107e-16,0.4000000000000006,-0.009645284242729958,-0.009945284242729958,0.5999999999999999
2023-09-22,7.080199761076087e-16,0.5999999999999995,0.0,0.0,0.3999999999999999,0.005779468397700865,0.005479468397700865,0.5999999999999996
2023-09-25,2.2654581699582735e-17,0.0,0.4,0.5999999999999999,5.985558395477672e-17,-0.0038461554909113623,-0.004346155490911363,1.0
2023-09-26,0.0,0.14684518857452256,0.20215668788973656,0.05099812353574092,0.6,6.83760955601828e-06,-0.00036658498473124293,0.7468451885745224
2023-09-27,0.0,0.0,0.20215668788973654,0.19784331211026351,0.6,0.005266654773626392,0.005193232179339131,0.14684518857452258
2023-09-28,1.4929847178768036e-18,0.3999999999999999,4.3252736996947124e-17,0.0,0.6000000000000001,-0.0019923413783555785,-0.0021923413783555786,0.4
2023-09-29,0.12640073069325364,0.27359926930674633,4.197743528090451e-17,0.0,0.6,0.0001279320866223751,6.473172127574828e-05,0.12640073069325367
2023-10-02,1.0013757329834801e-16,0.5999999999999994,0.4,1.9707652089331766e-18,4.1931246304335635e-16,-0.014243659872824974,-0.014606860238171602,0.7264007306932531
2023-10-03,1.0013757329834801e-16,0.5999999999999994,0.4,1.9707652089331766e-18,4.1931246304335635e-16,-0.014062330783034926,-0.014062330783034926,0.0
2023-10-04,8.971596132800351e-18,0.5999999999999994,0.0,1.2730346388291267e-17,0.4000000000000006,0.0072645184483168266,0.007064518448316827,0.40000000000000013
2023-10-05,0.15628708649103568,0.0,3.1411931910145418e-18,0.24371291350896432,0.6,-0.0072242169362662315,-0.0075242169362662314,0.5999999999999994
2023-10-06,0.12335533792427109,3.7021682162915755e-17,0.2766446620757287,1.4891976049118277e-16,0.6,0.0016821054166955478,0.0015437830856576834,0.27664466207572874
2023-10-09,0.39999999999999997,0.0,4.927778525362661e-17,0.0,0.6,0.0023591100692588415,0.002220787738220977,0.27664466207572885
2023-10-10,0.5534065822953079,2.3137684099515664e-17,0.4465934177046921,0.0,0.0,0.002130988440985484,0.0018309884409854842,0.6
2023-10-11,4.163336342344338e-17,0.6,4.2710273978318953e-17,0.0,0.4000000000000001,0.01253171417527601,0.01203171417527601,1.0
2023-10-12,0.3999999999999999,2.318021602639056e-16,0.5999999999999999,0.0,0.0,-0.00426842407643922,-0.00476842407643922,0.9999999999999998
2023-10-13,0.0,0.5999999999999995,0.28621088962435826,0.0,0.11378911037564232,0.0200127333221246,0.01965583876693678,0.7137891103756416
2023-10-16,4.934059057163244e-16,0.0,0.4857129542920159,0.5142870457079837,7.302068381426877e-17,-0.00626942086719918,-0.006626315422387001,0.7137891103756419
2023-10-17,0.0,0.6000000000000001,3.886364284413884e-17,1.3380905740404356e-18,0.39999999999999997,-0.006478427433070212,-0.006978427433070212,1.0
2023-10-18,0.0,0.4,5.769543036130716e-18,1.2151195940957636e-17,0.6,-0.001305015238538099,-0.0014050152385380991,0.20000000000000007
2023-10-19,0.0,0.4,5.769543036130716e-18,1.2151195940957636e-17,0.6,-0.009994233219323224,-0.009994233219323224,0.0
2023-10-20,9.608368583139196e-19,0.0,0.4720597405458232,1.1575645894259135e-17,0.5279402594541768,0.0014661423948797766,0.001230112524606865,0.4720597405458232
2023-10-23,9.201408540687622e-19,5.394132957561001e-19,0.22184859770514803,0.6000000000000001,0.17815140229485196,-0.015101960108132233,-0.015401960108132233,0.6000000000000001
2023-10-24,0.40000000000000036,1.8133332640700833e-17,5.510776081931879e-17,0.5999999999999995,0.0,-0.011891045877039205,-0.012091045877039205,0.4000000000000004
2023-10-25,0.6,0.0,0.0,0.4,0.0,-0.0006560866893286603,-0.0007560866893286601,0.19999999999999962
2023-10-26,0.0,6.807646796456103e-17,0.10066407932861682,0.493515139587759,0.4058207810836242,-0.008767648038470723,-0.009067648038470722,0.6000000000000001
2023-10-27,1.4749338774829385e-18,0.0,1.734723475976807e-17,0.6,0.4000000000000001,0.010937806783145288,0.010884564352939167,0.10648486041224098
2023-10-30,0.0,5.040070180540022e-18,0.0,0.4,0.6,-0.01419411663092085,-0.01429411663092085,0.19999999999999996
2023-10-31,3.2077260487175056e-18,0.0,0.6,0.4,9.726271904358209e-17,-0.008691459528783562,-0.008991459528783562,0.5999999999999999
2023-11-01,0.6,0.0,0.04178253204333955,0.3582174679566604,3.8911202272924697e-19,0.00497795028069814,0.00467795028069814,0.6
2023-11-02,4.2560774168299346e-16,0.0,0.6,0.3999999999999997,0.0,0.00964661932118114,0.00934661932118114,0.5999999999999996
2023-11-03,1.5422157114067896e-18,0.0,0.5470885672886767,0.4529114327113232,0.0,-0.005916421063356426,-0.005942876779712088,0.052911432711323605
2023-11-06,3.732488300414293e-18,0.18301072022379505,0.5470885672886767,0.2699007124875282,0.0,-0.005822010515832655,-0.005913515875944552,0.18301072022379503
2023-11-07,0.0,9.095675535481718e-17,0.39999999999999986,0.6,4.997859450569268e-18,-0.02656794787892784,-0.026732997522684078,0.3300992875124718
2023-11-08,0.40000000000000024,0.0,0.0,0.5999999999999998,0.0,-0.013161075582078569,-0.01336107558207857,0.40000000000000024
2023-11-09,0.6000000000000001,0.08365320095926576,8.12862798683857e-19,0.31634679904073415,1.419043707267516e-18,-0.006332956661173098,-0.00647478326165273,0.2836532009592656
2023-11-10,0.0,0.5287506339325403,0.0,0.4712493660674597,1.572143169384276e-18,0.013291212116201975,0.012991212116201975,0.6000000000000001
2023-11-13,0.0,0.5999999999999999,3.161626465217815e-17,0.0,0.4000000000000001,-0.0018998309094264694,-0.002135455592460199,0.4712493660674597
2023-11-14,0.5999999999999999,0.0,2.945568801194867e-18,0.3999999999999999,1.615587178546578e-16,0.010378880285303711,0.00987888028530371,0.9999999999999998
2023-11-15,0.5999999999999998,3.639922948646887e-17,0.3999999999999999,0.0,3.972217124896446e-16,0.00021590724814606405,1.5907248146063954e-05,0.40000000000000013
2023-11-16,0.40000000000000013,3.47418470366636e-18,0.0,0.6,9.591794365611174e-18,-0.027180958487944103,-0.027480958487944105,0.6
2023-11-17,0.14451264469950728,0.0,0.2554873553004927,0.6,0.0,0.023957911229729907,0.02383016755207966,0.25548735530049277
2023-11-20,0.0,1.9670077005576452e-19,0.6,0.4000000000000001,0.0,0.007783239646651821,0.007610983324302067,0.34451264469950726
2023-11-21,2.209327155769347e-18,2.981750891906041e-18,0.4,0.6,3.752322018128871e-20,0.006227838409428266,0.006127838409428266,0.19999999999999993
2023-11-22,0.3417047993122194,0.0,0.6,0.05829520068778058,5.140195773962988e-19,-0.0019775647540294034,-0.002248417153685513,0.5417047993122194
2023-11-24,0.5999999999999998,6.782223057739781e-19,0.28666793232603005,0.11333206767397007,0.0,0.0006100076228209815,0.00045334158898399657,0.31333206767396987
2023-11-27,0.4000000000000001,1.1607815213597252e-18,0.0,0.6,1.2803217496681988e-19,-0.00800645201287733,-0.008249785979040344,0.4866679323260298
2023-11-28,0.4000000000000001,0.0,0.6,0.0,0.0,0.008395177548896316,0.008095177548896316,0.6
2023-11-29,0.4000000000000001,0.0,0.6,0.0,0.0,0.0006062598825326226,0.0006062598825326226,0.0
2023-11-30,0.6000000000000001,1.7512646108071183e-18,0.39999999999999997,3.258074521307114e-18,1.0172471027165608e-18,0.0006953794056814292,0.0005953794056814291,0.2
2023-12-01,0.0,0.3999999999999999,0.0,0.5999999999999999,1.52655665885959e-16,-0.00016523066855889126,-0.0006652306685588912,1.0
2023-12-04,0.4,0.0,0.5999999999999998,2.5619405859681636e-16,3.6702927083636164e-17,-0.015067797535484527,-0.015567797535484528,0.9999999999999998
2023-12-05,1.0989526482782357e-16,0.0,0.3999999999999999,0.6,2.6393981058120473e-18,-0.009310808956853567,-0.009610808956853567,0.5999999999999998
2023-12-06,0.3945766820855271,0.0,0.5509573264355283,0.0,0.05446599147894471,0.0005707360880719474,0.00027073608807194735,0.6000000000000001
2023-12-07,0.3470636906860173,0.0,0.05293630931398273,0.0,0.6,-0.0005175550257017123,-0.0007903220299622399,0.5455340085210554
2023-12-08,0.5999999999999999,0.11732376986831788,0.18476436702019602,0.09791186311148616,0.0,0.0012899458760749689,0.000989945876074969,0.5999999999999999
2023-12-11,0.5999999999999999,0.3203095031826477,0.07969049681735234,2.9875232555726305e-17,0.0,0.000776187928849743,0.0006746950621925781,0.20298573331432984
2023-12-12,0.6,0.3203095031826478,0.07969049681735235,2.987523255572631e-17,0.0,0.0036474911096401053,0.0036474911096401053,9.020562075079397e-17
2023-12-13,0.3999999999999999,0.0,0.6000000000000001,0.0,2.3124224808697732e-18,0.019053606756704068,0.018793452005112746,0.5203095031826478
2023-12-14,0.5999999999999999,0.0,0.40000000000000013,0.0,0.0,0.004270700672274242,0.004170700672274242,0.19999999999999996
2023-12-15,0.5999999999999999,0.0,0.40000000000000013,0.0,0.0,-0.004654561591704921,-0.004654561591704921,0.0
2023-12-18,0.5791842453903342,0.0,0.4208157546096658,7.535242891657489e-19,2.4010082155347525e-19,0.005170736324233578,0.005160328446928745,0.02081575460966567
2023-12-19,0.6,0.0,0.39999999999999997,0.0,0.0,0.006374149432284337,0.006363741554979504,0.02081575460966581
2023-12-20,0.6,0.0,0.39999999999999997,0.0,0.0,-0.010492808166953149,-0.010492808166953149,0.0
2023-12-21,0.39999999999999997,5.0259161527985866e-18,0.6,5.464230056281618e-18,6.307841143455019e-18,0.00803518240563341,0.007935182405633411,0.2
2023-12-22,0.5999999999999992,2.005313466962376e-18,0.1550791918969531,0.24492080810304778,2.5302622072609058e-18,0.000687119100969131,0.00046465869691760745,0.444920808103047
2023-12-26,0.6,1.4974517700968848e-18,0.32006138686522995,0.07993861313477017,0.0,0.006741556705783986,0.006659065608299848,0.1649821949682776
2023-12-27,0.6000000000000001,0.0,0.3999999999999999,1.3617579286417938e-16,0.0,0.0028999483376382666,0.0028599790310708815,0.07993861313477005
2023-12-28,0.6,0.0,0.3999999999999999,1.3617579286417938e-16,0.0,-0.0020994611417233717,-0.0020994611417233717,5.551115123125783e-17
2023-12-29,0.4,0.0,0.6,1.251961363517576e-18,2.250213744483338e-18,-0.002098118438186747,-0.002198118438186747,0.20000000000000007
2024-01-02,0.4,0.0,0.6,1.251961363517576e-18,2.250213744483338e-18,-0.0036508884549983464,-0.0036508884549983464,0.0
2024-01-03,0.6,1.103581955324523e-17,0.39999999999999997,8.143206738876116e-18,6.4967890091091555e-18,-0.008234777645707703,-0.008334777645707702,0.19999999999999998
2024-01-04,0.6,0.4000000000000001,4.163336342344337e-17,1.1158235587154063e-17,9.509767411174137e-18,-0.008010408382207214,-0.008210408382207214,0.4
2024-01-05,0.39999999999999997,0.0,2.1802960841536813e-17,0.6,0.0,0.013512150234857323,0.013212150234857323,0.6000000000000001
2024-01-08,0.0,3.959395000417331e-19,0.40000000000000013,0.5999999999999999,0.0,-0.02598611123308505,-0.02618611123308505,0.4000000000000001
2024-01-09,0.0,3.959395000417331e-19,0.40000000000000013,0.5999999999999999,0.0,0.009073506339701784,0.009073506339701784,0.0
2024-01-10,0.6,1.1885569173321436e-18,0.0,0.4,5.482629046671333e-18,-0.0015332322661190559,-0.0018332322661190558,0.5999999999999999
2024-01-11,0.0,5.725515788802733e-19,0.6,0.4,0.0,0.007734489226359687,0.007434489226359687,0.6
2024-01-12,0.24732232171436422,4.598015246155494e-18,0.6,0.1526776782856358,7.108369701454289e-18,0.006882814742450444,0.006759153581593262,0.24732232171436422
2024-01-16,0.5999999999999998,1.5022002717681509e-18,0.4000000000000002,4.3362875420170624e-17,0.0,-0.005998091940239171,-0.0061744307793819885,0.3526776782856355
2024-01-17,5.05010944685392e-16,0.5999999999999992,0.40000000000000036,0.0,0.0,-0.0053556899790389075,-0.0056556899790389074,0.5999999999999993
2024-01-18,1.2576745200831848e-17,0.5999999999999991,0.0,0.0,0.40000000000000085,-0.005144126339214696,-0.0053441263392146965,0.4000000000000009
2024-01-19,0.40000000000000024,1.7370101636516517e-16,0.0,5.541221885307275e-20,0.5999999999999996,0.0041213234560842065,0.003821323456084207,0.599999999999999
2024-01-22,5.81788463745203e-16,0.5999999999999996,0.0,1.886461511553155e-18,0.39999999999999974,0.003715716867928486,0.003415716867928486,0.5999999999999995
2024-01-23,0.39999999999999986,0.6000000000000001,0.0,1.1123915588616818e-17,1.1102230246251568e-16,-0.0035879635458982992,-0.003787963545898299,0.3999999999999997
2024-01-24,0.1615992910532223,0.6,4.23037880745654e-18,2.6017855603192473e-18,0.23840070894677767,-0.004024088622214785,-0.004143288976688174,0.23840070894677762
2024-01-25,0.40000000000000036,0.5999999999999998,4.011548038196365e-18,7.947008228554187e-19,0.0,0.0060962147254931326,0.005977014371019744,0.23840070894677798
2024-01-26,0.40000000000000024,0.0,2.2891543546493842e-17,0.0,0.5999999999999998,-0.0005081297597207437,-0.0008081297597207437,0.5999999999999999
2024-01-29,0.6,0.4000000000000001,0.0,8.987136372947205e-19,6.202980169487949e-17,0.009358234557636536,0.009058234557636536,0.5999999999999998
2024-01-30,0.0,1.4948960618590817e-16,0.5999999999999999,9.681710345890719e-18,0.39999999999999997,0.0005403579434200014,4.0357943420001497e-05,0.9999999999999998
2024-01-31,0.5999999999999999,8.53325077940339e-18,0.0,1.0267974255380196e-17,0.4000000000000001,-0.008781815053759854,-0.009081815053759854,0.5999999999999999
2024-02-01,2.986435224949263e-17,3.759005053882093e-19,0.6000000000000001,0.12356922636218338,0.2764307736378166,0.0016264264615473423,0.0012646418483662505,0.7235692263621833
2024-02-02,6.168491464360294e-18,4.4586544426297655e-18,0.0,0.5999999999999999,0.40000000000000013,-0.009940023687298424,-0.010240023687298424,0.6000000000000001
2024-02-05,0.002017059764620733,0.397982940235379,7.56643934950445e-17,3.1921721098869707e-16,0.6,-0.004823018213774807,-0.005123018213774807,0.5999999999999996
2024-02-06,0.017264501024394252,0.2901845485970194,0.09255095037858636,1.8856781902983162e-19,0.6,0.0016611212328231522,0.0016072220370039723,0.10779839163835984
2024-02-07,0.6,0.0,0.4,2.880753415151602e-18,0.0,0.004898165527060616,0.0044530732527621065,0.8901845485970195
2024-02-08,0.39999999999999997,0.5999999999999999,2.185751579730777e-16,9.084950458448173e-18,0.0,-0.0033120154531790283,-0.0036120154531790283,0.5999999999999999
2024-02-09,0.5145455125305575,0.0,0.0,0.0,0.4854544874694426,0.0026271190607229183,0.0023271190607229183,0.6000000000000001
2024-02-12,0.18545166619932413,0.5999999999999996,0.0,0.21454833380067564,5.094464857602432e-16,0.0019390229378504862,0.0015317487709501484,0.8145483338006754
2024-02-13,0.5999999999999993,9.415776260500706e-17,2.7755575615628914e-17,0.0,0.4000000000000006,-0.005123207381984228,-0.005530481548884566,0.8145483338006753
2024-02-14,0.0,0.40000000000000024,0.0,1.5423343884825926e-17,0.5999999999999999,0.0009734615276757684,0.0006734615276757687,0.5999999999999994
2024-02-15,0.6,0.0,1.319896878446781e-18,0.3620792021435366,0.037920797856463455,0.010519888105472965,0.010038848504401197,0.9620792021435367
2024-02-16,0.0,0.0,0.4000000000000003,0.5999999999999998,8.545466293409353e-17,0.006160310792010648,0.005841350393082416,0.6379207978564634
2024-02-20,0.0,3.880907550553027e-18,0.0,0.4209688624784087,0.5790311375215913,-0.006501742780521904,-0.0067912583492827,0.5790311375215913
2024-02-21,2.8218538351133133e-18,0.1345601109058254,1.7944208955650063e-18,0.6,0.2654398890941747,0.005221861599571313,0.005065065975357605,0.31359124842741665
2024-02-22,0.0,7.827114369867628e-17,1.1477208765409516e-17,0.6,0.4,0.003278701168485565,0.0032114211130326526,0.13456011090582531
2024-02-23,0.17087719208567936,0.0,6.560954197991475e-18,0.6,0.22912280791432066,-0.013414264323565682,-0.013499702919608522,0.17087719208567942
2024-02-26,0.6000000000000001,0.3484286890355994,3.069744631891272e-17,0.05157131096440054,2.781974376530316e-17,-0.0026129538193365867,-0.0030017295678115468,0.7775514969499201
2024-02-27,0.6,3.3011640489264913e-16,0.0,0.3616650256262832,0.03833497437371643,0.006408645121968094,0.006234430777450294,0.34842868903559915
2024-02-28,0.39999999999999997,0.0,1.9870054999670226e-18,0.6,0.0,-0.0023971945515729675,-0.002516362038759826,0.23833497437371676
2024-02-29,0.546725166209646,0.0,0.0,0.453274833790354,0.0,0.00036458420503332543,0.00029122162192850244,0.14672516620964599
