date,spy_target,tlt_target,gld_target,slv_target,spy_change,tlt_change,gld_change,slv_change,turnover
2023-02-23,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.005234639806866193
2023-02-24,0.5675841360727756,0.37838942404851705,0.03781850791509515,0.01620793196361221,-0.002415863927224371,-0.001610575951482951,0.0028185079150951503,0.0012079319636122063,0.008930049953841307
2023-02-27,0.5674832194258337,0.37832214628388916,0.03793624400319401,0.01625839028708315,-0.0001009166469418954,-6.727776462789326e-05,0.00011773608809886177,5.045832347094076e-05,0.0014806907288844491
2023-02-28,0.5667323089715722,0.3778215393143815,0.03881230619983245,0.01663384551421391,-0.0007509104542614553,-0.0005006069695076554,0.0008760621966384385,0.0003754552271307589,0.002801779400413519
2023-03-01,0.5696987147716888,0.3797991431811259,0.03535149943302968,0.015150642614155581,0.002966405800116534,0.001977603866744393,-0.003460806766802764,-0.0014832029000583277,0.01074532703334096
2023-03-02,0.57,0.38,0.034999999999999996,0.015000000000000003,0.00030128522831118776,0.00020085681887410667,-0.00035149943302968667,-0.00015064261415557827,0.004021651759344453
2023-03-03,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.00771340928917676
2023-03-06,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.0039242926614637685
2023-03-07,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.004112723985839381
2023-03-08,0.5635567318955734,0.37570448793038236,0.04251714612183091,0.01822163405221325,-0.006443268104426525,-0.004295512069617646,0.007517146121830916,0.0032216340522132486,0.023296677828125473
2023-03-09,0.5519890128777084,0.3679926752518057,0.056012818309340136,0.02400549356114578,-0.011567719017865019,-0.007711812678576679,0.013495672187509224,0.005783859508932527,0.03884597561537153
2023-03-10,0.5466355652046874,0.36442371013645825,0.06225850726119807,0.02668221739765632,-0.005353447673021039,-0.0035689651153474333,0.006245688951857932,0.0026767238365105403,0.015402765128618528
2023-03-13,0.5528889945482919,0.3685926630321946,0.05496283969365941,0.023555502725854036,0.006253429343604511,0.0041689528957363775,-0.007295667567538661,-0.003126714671802283,0.03537898802970678
2023-03-14,0.5593216527066808,0.3728811018044539,0.0474580718422057,0.02033917364665959,0.006432658158388893,0.004288438772259262,-0.007504767851453709,-0.0032163290791944465,0.02636946753757359
2023-03-15,0.57,0.38,0.034999999999999996,0.015000000000000003,0.01067834729331918,0.0071188981955461195,-0.012458071842205702,-0.005339173646659586,0.03445429229114215
2023-03-16,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.011788310646452109
2023-03-17,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.01189358032296024
2023-03-20,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.013996656496329352
2023-03-21,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.008462384263436826
2023-03-22,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.010997971383788779
2023-03-23,0.5527068503369791,0.3684712335579861,0.05517534127352431,0.023646574831510423,-0.017293149663020868,-0.011528766442013894,0.020175341273524314,0.00864657483151042,0.05526126961848166
2023-03-24,0.39,0.26,0.24499999999999997,0.10500000000000001,-0.16270685033697907,-0.1084712335579861,0.18982465872647566,0.08135342516848959,0.5409488881596038
2023-03-27,0.57,0.38,0.034999999999999996,0.015000000000000003,0.17999999999999994,0.12,-0.20999999999999996,-0.09000000000000001,0.5934740199084007
2023-03-28,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.011804392987653158
2023-03-29,0.4037814427198248,0.26918762847988326,0.22892165016020438,0.09810927864008762,-0.16621855728017515,-0.11081237152011675,0.19392165016020438,0.08310927864008762,0.5531763676457118
2023-03-30,0.57,0.38,0.034999999999999996,0.015000000000000003,0.16621855728017515,0.11081237152011675,-0.19392165016020438,-0.08310927864008762,0.5491309278006526
2023-03-31,0.4796163144245532,0.31974420961636885,0.14044763317135456,0.060191842787723396,-0.09038368557544674,-0.06025579038363116,0.10544763317135455,0.045191842787723396,0.30052611403717916
2023-04-03,0.57,0.38,0.034999999999999996,0.015000000000000003,0.09038368557544674,0.06025579038363116,-0.10544763317135455,-0.045191842787723396,0.2963195035020736
2023-04-04,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.0006143862944960228
2023-04-05,0.39,0.26,0.24499999999999997,0.10500000000000001,-0.17999999999999994,-0.12,0.20999999999999996,0.09000000000000001,0.5974573936677064
2023-04-06,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.004720375451842104
2023-04-10,0.5009115857964463,0.3339410571976309,0.11560314990414595,0.04954420710177685,0.11091158579644633,0.07394105719763089,-0.129396850095854,-0.05545579289822316,0.36560063215873556
2023-04-11,0.4904268430619429,0.32695122870796195,0.12783534976106656,0.05478657846902854,-0.01048474273450345,-0.006989828489668948,0.012232199856920603,0.00524237136725169,0.034804058085885395
2023-04-12,0.39,0.26,0.24499999999999997,0.10500000000000001,-0.10042684306194288,-0.06695122870796194,0.11716465023893341,0.05021342153097147,0.333106392576094
2023-04-13,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.00516060385974669
2023-04-14,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.008098372228226527
2023-04-17,0.39102851848060033,0.2606856789870669,0.2438000617726329,0.10448574075969982,0.0010285184806003156,0.0006856789870668956,-0.0011999382273670811,-0.0005142592403001855,0.0035573040044049875
2023-04-18,0.3919839095797907,0.26132260638652716,0.24268543882357746,0.10400804521010465,0.0009553910991903503,0.000636927399460252,-0.0011146229490554271,-0.00047769554959517513,0.006161725339572724
2023-04-19,0.3926179869523641,0.26174532463490946,0.2419456818889085,0.10369100652381795,0.0006340773725734272,0.0004227182483823033,-0.0007397569346689614,-0.00031703868628669973,0.003285504028784886
2023-04-20,0.39278665983829975,0.26185777322553316,0.24174889685531695,0.10360667008085014,0.000168672885935639,0.00011244859062370383,-0.00019678503359155108,-8.433644296780562e-05,0.0015243455952649448
2023-04-21,0.39034068933899924,0.2602271262259995,0.24460252910450084,0.10482965533050038,-0.0024459704993005094,-0.001630646999533636,0.0028536322491838906,0.0012229852496502408,0.00732729017803567
2023-04-24,0.43296371997730515,0.2886424799848701,0.19487566002647733,0.08351814001134744,0.042623030638305914,0.028415353758870554,-0.04972686907802351,-0.021311515319152943,0.13860602599078362
2023-04-25,0.45101943844135256,0.3006796256275684,0.17381065515175537,0.07449028077932374,0.01805571846404741,0.01203714564269831,-0.02106500487472196,-0.009027859232023705,0.05976058577174788
2023-04-26,0.39,0.26,0.24499999999999997,0.10500000000000001,-0.06101943844135255,-0.04067962562756838,0.0711893448482446,0.030509719220676274,0.20114117070163684
2023-04-27,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.002283879532919461
2023-04-28,0.45219081085194435,0.3014605405679629,0.1724440540060649,0.07390459457402784,0.062190810851944334,0.04146054056796289,-0.07255594599393506,-0.031095405425972167,0.2040673580468741
2023-05-01,0.5680547081782197,0.37870313878547984,0.037269507125410294,0.015972645910890128,0.11586389732627533,0.07724259821751694,-0.1351745468806546,-0.057931948663137715,0.3825546730115433
2023-05-02,0.4853583018479348,0.3235722012319566,0.133748647844076,0.05732084907603258,-0.08269640633028486,-0.05513093755352322,0.0964791407186657,0.041348203165142455,0.2748833827280532
2023-05-03,0.39330626083289916,0.26220417388859946,0.24114269569495092,0.10334686958355041,-0.09205204101503567,-0.06136802734335717,0.10739404785087492,0.04602602050751783,0.3018294568474799
2023-05-04,0.3966867488734454,0.264457832582297,0.23719879298098032,0.1016566255632773,0.003380488040546248,0.0022536586936975356,-0.003943902713970604,-0.00169024402027311,0.01526006659366945
2023-05-05,0.40527320981295206,0.27018213987530143,0.22718125521822255,0.09736339509352397,0.008586460939506657,0.005724307293004438,-0.010017537762757767,-0.0042932304697533286,0.03744150923259307
2023-05-08,0.40632312166293494,0.27088208110862333,0.22595635805990918,0.09683843916853253,0.0010499118499828763,0.0006999412333218991,-0.001224897158313365,-0.0005249559249914382,0.01163247050192466
2023-05-09,0.40238076781047355,0.2682538452069824,0.23055577088778081,0.09880961609476323,-0.003942353852461389,-0.0026282359016409074,0.0045994128278716295,0.0019711769262306944,0.011152434207082479
2023-05-10,0.39624279168690957,0.2641618611246064,0.2377167430319388,0.10187860415654522,-0.006137976123563982,-0.004091984082376043,0.007160972144157979,0.003068988061781991,0.016526040036178316
2023-05-11,0.3920741143200026,0.26138274288000174,0.24258019995999694,0.10396294283999871,-0.004168677366906959,-0.002779118244604639,0.004863456928058146,0.0020843386834534933,0.018302079998939264
2023-05-12,0.4762373052459664,0.31749153683064435,0.14438981054637245,0.06188134737701678,0.0841631909259638,0.05610879395064261,-0.09819038941362448,-0.04208159546298193,0.2698586698958579
2023-05-15,0.47057359292527345,0.31371572861684904,0.15099747492051427,0.06471320353736328,-0.00566371232069296,-0.0037758082137953064,0.006607664374141814,0.0028318561603464937,0.018713254408927266
2023-05-16,0.39655299697402896,0.26436866464935266,0.23735483686363285,0.10172350151298552,-0.0740205959512445,-0.049347063967496385,0.08635736194311858,0.03701029797562225,0.24515624432542693
2023-05-17,0.51380340204513,0.34253560136342,0.10056269761401504,0.04309829897743503,0.11725040507110102,0.07816693671406733,-0.1367921392496178,-0.058625202535550494,0.3874582282876564
2023-05-18,0.57,0.38,0.034999999999999996,0.015000000000000003,0.056196597954869976,0.03746439863658002,-0.06556269761401504,-0.028098298977435026,0.18526460528475044
2023-05-19,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.00863564604388676
2023-05-22,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.003132954635245022
2023-05-23,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.001986232147840007
2023-05-24,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.006766822826743832
2023-05-25,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.0012145059225357972
2023-05-26,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.005928006182744021
2023-05-30,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.0026535703544025204
2023-05-31,0.5631284879478333,0.37541899196522227,0.04301676406086105,0.018435756026083314,-0.006871512052166628,-0.004581008034777734,0.008016764060861055,0.0034357560260833107,0.02300099933305079
2023-06-01,0.5568712586911337,0.3712475057940892,0.05031686486034387,0.02156437065443309,-0.006257229256699581,-0.004171486171133054,0.007300100799482817,0.0031286146283497768,0.020248260709064526
2023-06-02,0.5588934621793219,0.3725956414528813,0.04795762745745769,0.020553268910339016,0.0020222034881881568,0.0013481356587921045,-0.002359237402886176,-0.001011101744094075,0.007135162374091262
2023-06-05,0.5625198074129198,0.37501320494194657,0.043726891351593467,0.01874009629354006,0.0036263452335979496,0.002417563489065244,-0.004230736105864226,-0.001813172616798954,0.015241014759025555
2023-06-06,0.5676280662683086,0.37841871084553913,0.037767256020306526,0.01618596686584566,0.005108258855388792,0.003405505903592565,-0.00595963533128694,-0.002554129427694403,0.01766309500902626
2023-06-07,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0023719337316913114,0.0015812891544608743,-0.00276725602030653,-0.0011859668658456557,0.007626003404357044
2023-06-08,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.005419062369954708
2023-06-09,0.5683130166123272,0.37887534440821824,0.03696814728561814,0.01584349169383635,-0.0016869833876727025,-0.0011246555917817647,0.0019681472856181437,0.0008434916938363478,0.004497291774951685
2023-06-12,0.5655987429075048,0.37706582860500326,0.040134799941244394,0.017200628546247602,-0.0027142737048224674,-0.0018095158032149783,0.0031666526556262536,0.001357136852411251,0.00932865626954683
2023-06-13,0.5641796226006541,0.3761197484004361,0.041790440299236856,0.01791018869967294,-0.001419120306850652,-0.0009460802045671568,0.001655640357992462,0.0007095601534253398,0.006225870165997478
2023-06-14,0.561588293244414,0.374392195496276,0.04481365788151699,0.019205853377793,-0.0025913293562401796,-0.0017275529041601012,0.0030232175822801355,0.0012956646781200586,0.013281389887145438
2023-06-15,0.5643538992713698,0.3762359328475799,0.041587117516735245,0.01782305036431511,0.002765606026955858,0.0018437373513038868,-0.0032265403647817464,-0.0013828030134778908,0.009176404650784852
2023-06-16,0.5692332427173978,0.37948882847826526,0.0358945501630358,0.015383378641301059,0.004879343446028028,0.0032528956306853707,-0.005692567353699447,-0.0024396717230140506,0.01551607450913573
2023-06-20,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0007667572826021152,0.0005111715217347435,-0.000894550163035801,-0.00038337864130105585,0.0031221779466058166
2023-06-21,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.00626466389445525
2023-06-22,0.5699366992693764,0.37995779951291764,0.03507385085239419,0.015031650365311797,-6.330073062355002e-05,-4.220048708236668e-05,7.385085239419026e-05,3.165036531179409e-05,0.0037163880684661175
2023-06-23,0.5673334389304221,0.37822229262028145,0.03811098791450748,0.016333280534788924,-0.002603260338954305,-0.001735506892636185,0.003037137062113296,0.0013016301694771266,0.012878844552398771
2023-06-26,0.57,0.38,0.034999999999999996,0.015000000000000003,0.002666561069577855,0.0017777073797185516,-0.003110987914507486,-0.0013332805347889207,0.013490565879027236
2023-06-27,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.002803912590474746
2023-06-28,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.006588882217182365
2023-06-29,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.0019251544836221181
2023-06-30,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.010196585709871999
2023-07-03,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.00043883879222741777
2023-07-05,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.0032694906771184307
2023-07-06,0.5695989818288152,0.37973265455254346,0.035467854533048924,0.0152005090855924,-0.0004010181711847638,-0.0002673454474565462,0.0004678545330489281,0.0002005090855923975,0.004202080831971024
2023-07-07,0.5663614729067511,0.37757431527116747,0.03924494827545701,0.016819263546624438,-0.003237508922064092,-0.002158339281375987,0.0037770937424080886,0.0016187544610320372,0.010510355538930089
2023-07-10,0.5618867962968722,0.3745911975312482,0.04446540432031568,0.019056601851563867,-0.00447467660987888,-0.002983117739919272,0.005220456044858664,0.00223733830493943,0.013406413792716506
2023-07-11,0.5660468154226086,0.37736454361507243,0.039612048673623265,0.01697659228869569,0.0041600191257363806,0.002773346083824235,-0.004853355646692412,-0.0020800095628681764,0.013790123697016276
2023-07-12,0.565232801043908,0.3768218673626054,0.040561732115440514,0.01738359947804594,-0.0008140143787005449,-0.0005426762524670115,0.0009496834418172492,0.0004070071893502482,0.0031188474766273393
2023-07-13,0.5586594395599228,0.37243962637328193,0.0482306538467566,0.02067028022003855,-0.0065733614839852406,-0.004382240989323494,0.007668921731316086,0.00328668074199261,0.020436624079589287
2023-07-14,0.5621921272669403,0.3747947515112936,0.044109184855236266,0.01890393636652983,0.0035326877070175344,0.002355125138011671,-0.004121468991520334,-0.0017663438535087186,0.011783983871062005
2023-07-17,0.5648256979845256,0.3765504653230171,0.041036685684720124,0.017587151007737202,0.0026335707175852985,0.0017557138117235138,-0.0030724991705161422,-0.0013167853587926284,0.008962310249130901
2023-07-18,0.5660071892717086,0.37733812618113904,0.0396582791830067,0.01699640536414573,0.001181491287182923,0.0007876608581219302,-0.0013784065017134264,-0.0005907456435914719,0.003641172340725602
2023-07-19,0.5680569703081194,0.3787046468720796,0.03726686797386071,0.015971514845940307,0.002049781036410847,0.0013665206909405647,-0.0023914112091459883,-0.0010248905182054235,0.007297541321427906
2023-07-20,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0019430296918805379,0.0012953531279203956,-0.002266867973860713,-0.0009715148459403036,0.007727330750378347
2023-07-21,0.5697496875709622,0.3798331250473082,0.03529203116721064,0.01512515621451885,-0.00025031242903772455,-0.00016687495269179786,0.00029203116721064626,0.00012515621451884666,0.0030436276606923256
2023-07-24,0.5695224572212262,0.3796816381474842,0.03555713324190274,0.015238771389386892,-0.00022723034973604062,-0.00015148689982402708,0.00026510207469209596,0.00011361517486804286,0.0011134687070636015
2023-07-25,0.5690055625293313,0.37933704168622095,0.03616017704911337,0.015497218735334306,-0.0005168946918948647,-0.00034459646126322463,0.0006030438072106292,0.00025844734594741327,0.00515161536932727
2023-07-26,0.5697035889091284,0.37980239260608567,0.035345812939350095,0.015148205545435757,0.0006980263797971009,0.00046535091986471544,-0.0008143641097632728,-0.0003490131898985487,0.0032943660282739873
2023-07-27,0.57,0.38,0.034999999999999996,0.015000000000000003,0.00029641109087152895,0.00019760739391433413,-0.0003458129393500986,-0.00014820554543575407,0.0016370326393933248
2023-07-28,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.006480341385314042
2023-07-31,0.5699926864168741,0.37999512427791604,0.0350085325136469,0.015003656791562958,-7.3135831258897e-06,-4.875722083963474e-06,8.532513646901385e-06,3.6567915629552583e-06,0.0021302865854217704
2023-08-01,0.5689005406893813,0.37926702712625426,0.036282702529055064,0.015549729655309317,-0.0010921457274927215,-0.0007280971516617774,0.0012741700154081659,0.000546072863746359,0.003189722104410344
2023-08-02,0.5684499011369636,0.3789666007579758,0.036808448673542396,0.015775049431518175,-0.0004506395524177531,-0.00030042636827848357,0.0005257461444873324,0.00022531977620885747,0.007363675232491864
2023-08-03,0.5675747846575123,0.37838318977167495,0.03782941789956889,0.016212607671243814,-0.0008751164794512656,-0.0005834109863008252,0.0010209692260264927,0.00043755823972563973,0.0027130041187259438
2023-08-04,0.5668457306177318,0.3778971537451546,0.038679980945979464,0.01657713469113406,-0.000729054039780519,-0.0004860360265203645,0.0008505630464105754,0.0003645270198902456,0.010167913520104647
2023-08-07,0.3928141992090607,0.2618761328060405,0.24171676758942912,0.10359290039546964,-0.17403153140867111,-0.1160210209391141,0.20303678664344965,0.08701576570433558,0.580252805520301
2023-08-08,0.3916187253842594,0.26107915025617295,0.24311148705169733,0.10419063730787032,-0.0011954738248012853,-0.000796982549867542,0.0013947194622682124,0.0005977369124006704,0.010717848113172557
2023-08-09,0.4838358918787029,0.32255726125246864,0.13552479280817992,0.05808205406064854,0.0922171664944435,0.06147811099629569,-0.10758669424351741,-0.04610858324722177,0.3024586442415323
2023-08-10,0.446767856705026,0.29784523780335065,0.1787708338441363,0.076616071647487,-0.037068035173676905,-0.024712023449117992,0.04324604103595639,0.01853401758683846,0.12444393945626407
2023-08-11,0.4741450268066457,0.31609668453776385,0.1468308020589133,0.06292748659667714,0.02737717010161972,0.0182514467344132,-0.031940031785223005,-0.01368858505080986,0.09357102001873038
2023-08-14,0.44537703286534863,0.2969180219102325,0.18039346165709316,0.07731148356732566,-0.028767993941297088,-0.019178662627531373,0.03356265959817986,0.014383996970648516,0.0956150901114097
2023-08-15,0.57,0.38,0.034999999999999996,0.015000000000000003,0.12462296713465132,0.08308197808976753,-0.14539346165709316,-0.06231148356732566,0.41322610266765236
2023-08-16,0.39,0.26,0.24499999999999997,0.10500000000000001,-0.17999999999999994,-0.12,0.20999999999999996,0.09000000000000001,0.5993437416297483
2023-08-17,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.000867209910300093
2023-08-18,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.0039724168044500685
2023-08-21,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.0014452298773175581
2023-08-22,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.008061971616717026
2023-08-23,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.0036275870350271217
2023-08-24,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.0082080439331116
2023-08-25,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.004600393842424305
2023-08-28,0.3941605809640902,0.2627737206427268,0.24014598887522806,0.1029197095179549,0.004160580964090166,0.0027737206427267957,-0.0048540111247719064,-0.0020802904820451107,0.011625223186096378
2023-08-29,0.39650939549392855,0.2643395969959524,0.23740570525708332,0.10174530225303573,0.0023488145298383722,0.0015658763532255815,-0.00274028361814474,-0.0011744072649191722,0.0068344625565751466
2023-08-30,0.39685556503959585,0.26457037669306394,0.23700184078713812,0.10157221748020208,0.0003461695456672964,0.00023077969711154944,-0.00040386446994519765,-0.0001730847728336482,0.002571922539071597
2023-08-31,0.3946545866069023,0.2631030577379349,0.239569648958614,0.10267270669654888,-0.0022009784326935677,-0.0014673189551290267,0.002567808171475866,0.0011004892163467977,0.008300091286159897
2023-09-01,0.39056042581972916,0.2603736172131528,0.24434616987698263,0.10471978709013544,-0.004094160787173118,-0.002729440524782134,0.0047765209183686375,0.002047080393586559,0.015659533376614854
2023-09-05,0.39,0.26,0.24499999999999997,0.10500000000000001,-0.000560425819729149,-0.00037361721315276597,0.0006538301230173404,0.0002802129098645745,0.0069215264258586096
2023-09-06,0.39024889657867284,0.2601659310524486,0.244709620658215,0.1048755517106636,0.0002488965786728303,0.00016593105244860906,-0.0002903793417849687,-0.00012444828933641516,0.005566965743620714
2023-09-07,0.39,0.26,0.24499999999999997,0.10500000000000001,-0.0002488965786728303,-0.00016593105244860906,0.0002903793417849687,0.00012444828933641516,0.004123829045191707
2023-09-08,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.0031347381334326935
2023-09-11,0.39,0.26,0.24499999999999997,0.10500000000000001,0.0,0.0,0.0,0.0,0.001258212008343404
2023-09-12,0.44874304626580525,0.2991620308438702,0.17646644602322717,0.07562847686709737,0.05874304626580523,0.03916203084387021,-0.0685335539767728,-0.029371523132902644,0.19688882527592733
2023-09-13,0.57,0.38,0.034999999999999996,0.015000000000000003,0.1212569537341947,0.08083796915612979,-0.14146644602322717,-0.06062847686709737,0.4030380680358665
2023-09-14,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.0009173438669641907
2023-09-15,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.007481226552806518
2023-09-18,0.57,0.38,0.034999999999999996,0.015000000000000003,0.0,0.0,0.0,0.0,0.0038765626771363818
